hash,name,cty,age,rank_1,rank_2,rank_3,rank_4,score_1,score_2,score_3,score_4,trans_1,trans_2,trans_3,trans_4,zscore_1,zscore_2,zscore_3,zscore_4,small_num_adjust,compscore,avg-z_mul-sna_plus-cs
ccb408fb56a597ea92a3c81b9e36af16,JIM PEEPER,US,67,4.0,36.0,35.0,49.0,168 reps,199 reps,121 reps,42 reps,168.0,199.0,-1100.8264462809916,42.0,1.8324699538930311,0.9564759985000921,0.320982651882393,0.9513023112825939,1.0,0.870171369606868,1.8854790984963956
1c7b15cc78262bc6dc3176f43c4f8c1e,BRIAN HANLINE,US,65,50.0,23.0,42.0,23.0,150 reps,208 reps,120 reps,45 reps,150.0,208.0,-1110.0,45.0,0.906388281869175,1.2521912110541147,0.3205769719947361,1.270268380359699,1.0,0.870171369606868,1.8075275809262994
6a7a40659e80a5496eef5e76f3a7dc29,DONALD KING,US,66,25.0,82.0,25.0,17.0,160 reps,182 reps,124 reps,48 reps,160.0,182.0,-1074.1935483870968,48.0,1.4208780996602062,0.39790281923138293,0.3221604322013968,1.589234449436804,1.0,0.870171369606868,1.8027153197393155
df21e08b20b35ba422e7209b55250b8a,DAN BRANNAGAN,CA,65,9.0,122.0,17.0,2.0,167 reps,175 reps,126 reps,58 reps,167.0,175.0,-1057.142857142857,58.0,1.781020972113928,0.16790209835603204,0.3229144608712352,2.652454679693821,1.0,0.870171369606868,2.101244422365622
a294554923aa0772f28facad2ab5b4ca,DAN MILLER,US,67,9.0,27.0,118.0,3.0,167 reps,203 reps,99 reps,57 reps,167.0,203.0,-1345.4545454545455,57.0,1.781020972113928,1.0879049818574356,0.3101645215448766,2.546132656668119,1.0,0.870171369606868,2.301477152652958
ad8e9bd89b307833fcdb26996491be62,JEFF HAMMAKER,US,65,47.0,29.0,46.0,37.0,151 reps,200 reps,119 reps,43 reps,151.0,200.0,-1119.327731092437,43.0,0.9578372636482781,0.989333244339428,0.32016447395770686,1.0576243343082956,1.0,0.870171369606868,1.701411198670295
debf2bccd1d05f298d3841790b52fdb5,JOHN GUTHRIE,CA,66,29.0,60.0,12.0,61.0,159 reps,188 reps,133 reps,40 reps,159.0,188.0,-1001.5037593984962,40.0,1.369429117881103,0.595046294267398,0.32537497547807637,0.7386582652311905,1.0,0.870171369606868,1.6272985328213099
f5b2d8e99c4880c0f6962a4f7cf6f849,BRUCE MARKO,US,65,57.0,60.0,36.0,13.0,147 reps,188 reps,120 reps,51 reps,147.0,188.0,-1110.0,51.0,0.7520413365318657,0.595046294267398,0.3205769719947361,1.908200518513909,1.0,0.870171369606868,1.7641376499338453
cd4388c0c62e65ac8b99e3ec49fd9409,JOHN SMITH,GB,67,87.0,14.0,5.0,70.0,140 reps,217 reps,14:12,39 reps,140.0,217.0,-852.0,39.0,0.39189846407814377,1.5479064236081372,0.33198644472705324,0.6323362422054888,1.0,0.870171369606868,1.5962032632615737
96c5f8a77f7563679170460f8a25f501,DAVID HIPPENSTEEL,US,68,105.0,65.0,3.0,8.0,136 reps,186 reps,12:20,53 reps,136.0,186.0,-740.0,53.0,0.1861025369617313,0.5293318025887263,0.33693939413022966,2.1208445645653122,1.0,0.870171369606868,1.663475944168368
